id,x,y,z
01,-0.006335304584,3.500149488,0.2817230523
02,0.01088945381,3.654088974,0.7599278688
03,0.02340027131,3.814231157,1.252480507
04,0.02555224113,3.975660563,1.753221393
05,0.005452998448,4.147717953,2.280229807
06,-0.02043084428,4.31490612,2.789428234
07,0.005808906164,4.483466625,3.308623791
08,0.02019296587,4.631800175,3.759374619
09,4.32250381e-05,4.800197123999999,4.268459797
010,0.5313657522,3.577504873,0.5644528865999999
011,0.516741395,3.722732544,0.9876875877
012,0.5363316536,3.872521162,1.443672776
013,0.5308381915,4.04502058,1.970989823
014,0.5056924224,4.208343506,2.470458508
015,0.4970962405,4.360516071,2.9382815360000003
016,0.5255148411,4.523740768,3.445129871
017,0.5122779608,4.664611816,3.880027056
018,0.5164974332,4.849942207,4.446847439
019,4.962156296,3.596889019,0.623030901
020,5.023272991,3.765320063,1.129932165
021,5.077561378,3.897352457,1.537982941
022,5.079425812,4.067092896,2.060740232
023,5.004580021000001,4.2295813560000015,2.5514726640000003
024,4.913348675,4.402935982,3.08860302
025,4.909798622,4.575276375,3.617233992
026,4.919959068,4.6788883210000005,3.931989908
027,4.931288718999999,4.855777263999999,4.469760418
028,5.442786217,3.591955662,0.6069636345
029,5.5081257820000005,3.759442806,1.112739682
030,5.549459457,3.902515411,1.5538392069999998
031,5.52909708,4.080437183,2.098210096
032,5.512470245,4.232935905,2.5625071530000003
033,5.588174343,4.387981415,3.0445292
034,5.678509712,4.556262016,3.555174589
035,5.749392986,4.673361301,3.908059597
036,5.633807182000001,4.840910435,4.416624546
037,6.040826321,3.606797934,0.6587512493
038,6.030476093,3.764691114,1.131258965
039,6.044195652000001,3.912892342,1.587909698
040,6.025306225,4.078464508,2.095719814
041,6.038303375,4.263318539,2.661936522
042,6.027788639,4.418735981,3.1376714710000004
043,6.011769772,4.568209648,3.591858625
044,6.042435169,4.685293674,3.954763412
045,6.065107822000001,4.849708557,4.450198174
046,6.268535614,3.5331864360000003,0.478859961
047,6.547523022000001,3.776396275,1.177802086
048,6.508160591,3.913230896,1.5971469880000002
049,6.499480247,4.078928947,2.105533838
050,6.533925533,4.259051323,2.654803276
051,6.522558212000001,4.423355579,3.1612453460000003
052,6.511948109,4.562712669,3.583507538
053,6.510417938,4.684427261000001,3.949988842
054,6.491441727000001,4.857307434,4.469175339
055,7.0161638260000005,3.715445518,0.986070931
056,7.021739482999999,3.848861694,1.392927885
057,7.020172596,4.0228805539999986,1.929691076
058,7.012242794,4.186136246,2.432938814
059,7.0299510960000005,4.34667635,2.925017118
060,7.016917229,4.498007774,3.391465187
061,7.01261425,4.658180713999999,3.869145393
062,6.991900444,4.858467579,4.472409248
063,7.535890102000001,3.729567528,1.026827931
064,7.497308731,3.869502068,1.458969235
065,7.523487567999999,4.03583765,1.970717907
066,7.499475479,4.192828655,2.456372499
067,7.539933681,4.3674149510000015,2.991746187
068,7.507087231,4.52718544,3.479319096
069,7.517841816000002,4.659477711,3.876407385
070,7.550986767,4.858736038,4.466701984
071,7.975158691,3.739004135,1.060153246
072,8.009886742,3.866597176,1.451211333
073,7.995408058,4.039749146,1.987046123
074,8.012829781,4.212071896,2.520166636
075,8.028459548999999,4.373604774,3.010181665
076,7.984462261,4.544570923,3.527367115
077,8.037427902000001,4.667180538,3.897110701
078,8.015773773,4.854781151,4.463160038
079,8.528778076,3.756732225,1.122998714
080,8.513731003,3.902044296,1.574055433
081,8.516764641,4.07195282,2.100390911
082,8.565113067999999,4.235519409,2.601489544
083,8.536063194,4.398402214,3.101583958
084,8.506533623,4.568024158,3.61118269
085,8.552594185,4.681511878999999,3.956346035
086,8.503637314,4.858987808,4.484390736
087,9.040825844,3.742168427,1.077718258
088,9.035865784,3.886677027,1.5223125219999998
089,9.054398537,4.0479130739999984,2.024523973
090,9.035961151,4.22562027,2.566308022
