PointID1,PointID2,PointID3
52552,52531,52530
52531,52509,52530
52531,52510,52509
52510,52489,52509
52489,52488,52509
52489,52468,52488
52468,52467,52488
52468,52446,52467
52468,52447,52446
52447,52405,52446
52405,52404,52446
52405,52384,52404
52384,52383,52404
52384,52362,52383
52384,52363,52362
52363,52342,52362
52342,52341,52362
52342,52320,52341
52342,52321,52320
52321,52300,52320
52300,52299,52320
52300,52278,52299
52300,52279,52278
52279,52257,52278
52279,52258,52257
52258,52237,52257
52237,52236,52257
52237,52215,52236
52237,52216,52215
52216,52193,52215
52216,52194,52193
52194,52172,52193
52194,52173,52172
52173,52152,52172
52152,52151,52172
52152,52131,52151
52131,52130,52151
52131,52110,52130
52110,52109,52130
52110,5288,52109
52110,5289,5288
5289,5268,5288
5289,5290,5268
5290,5269,5268
5269,5247,5268
5269,5248,5247
5248,5227,5247
5248,5228,5227
5228,527,5227
5228,528,527
528,521331,527
521331,521330,527
521331,521310,521330
521310,521309,521330
521310,521289,521309
521289,521288,521309
521289,521267,521288
521267,521266,521288
521289,521268,521267
521289,521290,521268
521290,521269,521268
521290,521291,521269
521291,521270,521269
521291,521292,521270
521292,521271,521270
521292,521293,521271
521292,521313,521293
521313,521314,521293
521314,521294,521293
521314,521315,521294
521315,521295,521294
521315,521316,521295
521316,521296,521295
521316,521317,521296
521317,521297,521296
521317,521318,521297
521318,521298,521297
521318,521319,521298
521319,521299,521298
521319,521320,521299
521319,521340,521320
521340,521341,521320
521340,5217,521341
521340,5216,5217
5216,5237,5217
5237,5238,5217
5237,5258,5238
5258,5259,5238
5258,5280,5259
5258,5279,5280
5279,52100,5280
52100,52101,5280
52100,52122,52101
52100,52121,52122
52121,52142,52122
52142,52143,52122
52142,52164,52143
52142,52163,52164
52163,52184,52164
52184,52185,52164
52184,52206,52185
52184,52205,52206
52205,52228,52206
52205,52227,52228
52227,52249,52228
52227,52248,52249
52248,52269,52249
52269,52270,52249
52269,52291,52270
52269,52290,52291
52290,52312,52291
52290,52311,52312
52311,52332,52312
52332,52333,52312
52332,52354,52333
52332,52353,52354
52353,52374,52354
52374,52375,52354
52374,52396,52375
52374,52395,52396
52395,52416,52396
52416,52417,52396
52416,52458,52417
52458,52459,52417
52458,52480,52459
52458,52479,52480
52479,52500,52480
52500,52501,52480
52500,52522,52501
52500,52521,52522
52521,52542,52522
52542,52543,52522
52542,52564,52543
52542,52563,52564
52563,52584,52564
52584,52585,52564
52584,52606,52585
52584,52605,52606
52605,52626,52606
52626,52627,52606
52626,52648,52627
52626,52647,52648
52647,52690,52648
52647,52689,52690
52689,52710,52690
52710,52711,52690
52710,52732,52711
52710,52731,52732
52731,52753,52732
52731,52752,52753
52752,52774,52753
52752,52773,52774
52773,52795,52774
52773,52794,52795
52794,52815,52795
52815,52816,52795
52815,52837,52816
52815,52836,52837
52836,52858,52837
52836,52857,52858
52857,52878,52858
52878,52879,52858
52878,52920,52879
52920,52921,52879
52920,52941,52921
52941,52942,52921
52941,52963,52942
52941,52962,52963
52962,52984,52963
52962,52983,52984
52983,521004,52984
521004,521005,52984
521004,521025,521005
521025,521026,521005
521025,521047,521026
521025,521046,521047
521046,521068,521047
521046,521067,521068
521067,521089,521068
521067,521088,521089
521088,521110,521089
521088,521109,521110
521109,521151,521110
521151,521152,521110
521151,521173,521152
521151,521172,521173
521151,521150,521172
521150,521171,521172
521150,521149,521171
521149,521170,521171
521149,521169,521170
521149,521148,521169
521148,521147,521169
521147,521168,521169
521147,521146,521168
521146,521167,521168
521146,521166,521167
521146,521145,521166
521145,521165,521166
521145,521144,521165
521144,521143,521165
521143,521164,521165
521143,521142,521164
521142,521163,521164
521143,521101,521142
521101,521100,521142
521101,521080,521100
521080,521079,521100
521080,521058,521079
521058,521057,521079
521058,521037,521057
521037,521036,521057
521036,521035,521057
521035,521056,521057
521036,521015,521035
521015,521014,521035
521015,52994,521014
52994,52993,521014
52994,52972,52993
52994,52973,52972
52973,52951,52972
52973,52952,52951
52952,52930,52951
52952,52931,52930
52931,52910,52930
52910,52909,52930
52931,52932,52910
52932,52911,52910
52911,52868,52910
52911,52869,52868
52869,52848,52868
52848,52847,52868
52848,52827,52847
52827,52826,52847
52827,52805,52826
52827,52806,52805
52806,52785,52805
52785,52784,52805
52785,52763,52784
52785,52764,52763
52764,52743,52763
52743,52742,52763
52743,52721,52742
52743,52722,52721
52722,52701,52721
52701,52700,52721
52701,52680,52700
52680,52679,52700
52680,52637,52679
52637,52636,52679
52637,52616,52636
52616,52615,52636
52616,52595,52615
52595,52594,52615
52595,52573,52594
52595,52574,52573
52574,52553,52573
52553,52552,52573
52553,52531,52552
52553,52532,52531
52532,52511,52531
52511,52510,52531
52511,52490,52510
52490,52489,52510
52490,52469,52489
52469,52468,52489
52469,52447,52468
52469,52448,52447
52448,52406,52447
52406,52405,52447
52406,52385,52405
52385,52384,52405
52385,52363,52384
52385,52364,52363
52364,52343,52363
52343,52342,52363
52343,52321,52342
52343,52322,52321
52322,52301,52321
52301,52300,52321
52301,52280,52300
52280,52279,52300
52280,52258,52279
52280,52259,52258
52259,52238,52258
52238,52237,52258
52238,52216,52237
52238,52217,52216
52217,52194,52216
52217,52195,52194
52195,52173,52194
52195,52174,52173
52174,52152,52173
52174,52153,52152
52153,52132,52152
52132,52131,52152
52132,52111,52131
52111,52110,52131
52111,5289,52110
52111,5290,5289
52111,52112,5290
52112,5291,5290
5291,5270,5290
5270,5269,5290
5270,5248,5269
5270,5249,5248
5249,5228,5248
5249,5229,5228
5229,528,5228
5229,529,528
529,521332,528
521332,521331,528
521332,521311,521331
521311,521310,521331
521311,521290,521310
521290,521289,521310
521311,521291,521290
521311,521312,521291
521312,521292,521291
521312,521313,521292
521312,521333,521313
521333,521334,521313
521334,521335,521313
521335,521314,521313
521335,521336,521314
521336,521315,521314
521336,521316,521315
521336,521337,521316
521337,521317,521316
521337,521338,521317
521338,521339,521317
521339,521318,521317
521339,521340,521318
521340,521319,521318
521339,5216,521340
521339,5215,5216
5215,5236,5216
5236,5237,5216
5236,5257,5237
5257,5258,5237
5257,5279,5258
5257,5278,5279
5278,5299,5279
5299,52100,5279
5299,52121,52100
5299,52120,52121
52120,52141,52121
52141,52142,52121
52141,52163,52142
52141,52162,52163
52162,52183,52163
52183,52184,52163
52183,52205,52184
52183,52204,52205
52204,52226,52205
52226,52227,52205
52226,52248,52227
52226,52247,52248
52247,52268,52248
52268,52269,52248
52268,52290,52269
52268,52289,52290
52289,52310,52290
52310,52311,52290
52310,52331,52311
52331,52332,52311
52331,52353,52332
52331,52352,52353
52352,52373,52353
52373,52374,52353
52373,52395,52374
52373,52394,52395
52394,52416,52395
52394,52415,52416
52415,52457,52416
52457,52458,52416
52457,52479,52458
52457,52478,52479
52478,52499,52479
52499,52500,52479
52499,52521,52500
52499,52520,52521
52520,52541,52521
52541,52542,52521
52541,52563,52542
52541,52562,52563
52562,52583,52563
52583,52584,52563
52583,52605,52584
52583,52604,52605
52604,52625,52605
52625,52626,52605
52625,52647,52626
52625,52646,52647
52646,52689,52647
52646,52688,52689
52688,52709,52689
52709,52710,52689
52709,52731,52710
52709,52730,52731
52730,52752,52731
52730,52751,52752
52751,52772,52752
52772,52773,52752
52772,52793,52773
52793,52794,52773
52793,52814,52794
52814,52815,52794
52814,52835,52815
52835,52836,52815
52835,52857,52836
52835,52856,52857
52856,52878,52857
52856,52877,52878
52877,52919,52878
52919,52920,52878
52919,52940,52920
52940,52941,52920
52940,52961,52941
52961,52962,52941
52961,52983,52962
52961,52982,52983
52982,521003,52983
521003,521004,52983
521003,521024,521004
521024,521025,521004
521024,521046,521025
521024,521045,521046
521045,521067,521046
521045,521066,521067
521066,521088,521067
521066,521087,521088
521087,521108,521088
521108,521109,521088
521108,521151,521109
521108,521150,521151
521108,521107,521150
521107,521149,521150
521107,521106,521149
521106,521148,521149
521106,521147,521148
521106,521105,521147
521105,521104,521147
521104,521146,521147
521104,521145,521146
521104,521103,521145
521103,521144,521145
521103,521102,521144
521102,521101,521144
521101,521143,521144
521102,521080,521101
521102,521081,521080
521081,521059,521080
521059,521058,521080
521059,521037,521058
521059,521038,521037
521038,521017,521037
521017,521016,521037
521016,521015,521037
521015,521036,521037
521016,52995,521015
52995,52994,521015
52995,52974,52994
52974,52973,52994
52974,52953,52973
52953,52952,52973
52953,52932,52952
52932,52931,52952
52953,52933,52932
52933,52911,52932
52933,52912,52911
52912,52870,52911
52870,52869,52911
52870,52849,52869
52849,52848,52869
52849,52828,52848
52828,52827,52848
52828,52807,52827
52807,52806,52827
52807,52786,52806
52786,52785,52806
52786,52764,52785
52786,52765,52764
52765,52743,52764
52765,52744,52743
52744,52722,52743
52744,52723,52722
52723,52702,52722
52702,52701,52722
52702,52681,52701
52681,52680,52701
52681,52638,52680
52638,52637,52680
52638,52616,52637
52638,52617,52616
52617,52596,52616
52596,52595,52616
52596,52574,52595
52596,52575,52574
52575,52554,52574
52554,52553,52574
52554,52532,52553
52554,52533,52532
52533,52512,52532
52512,52511,52532
52512,52490,52511
52512,52491,52490
52491,52470,52490
52470,52469,52490
52470,52448,52469
52470,52449,52448
52449,52406,52448
52449,52407,52406
52407,52386,52406
52386,52385,52406
52386,52365,52385
52365,52364,52385
52365,52344,52364
52344,52343,52364
52344,52322,52343
52344,52323,52322
52323,52302,52322
52302,52301,52322
52302,52281,52301
52281,52280,52301
52281,52259,52280
52281,52260,52259
52260,52239,52259
52239,52238,52259
52239,52217,52238
52239,52218,52217
52218,52195,52217
52218,52196,52195
52196,52174,52195
52196,52175,52174
52175,52153,52174
52175,52154,52153
52154,52133,52153
52133,52132,52153
52133,52112,52132
52112,52111,52132
52133,52113,52112
52113,5291,52112
52113,5292,5291
5292,5271,5291
5271,5270,5291
5271,5249,5270
5271,5250,5249
5250,5229,5249
5250,5230,5229
5230,529,5229
5230,5210,529
5210,521333,529
521333,521332,529
521333,521312,521332
521312,521311,521332
5210,521334,521333
5210,5211,521334
5211,521335,521334
5211,5212,521335
5212,521336,521335
5212,5213,521336
5213,521337,521336
5213,5214,521337
5214,521338,521337
5214,5215,521338
5215,521339,521338
5214,5235,5215
5235,5236,5215
5235,5257,5236
5235,5256,5257
5256,5278,5257
5256,5277,5278
5277,5298,5278
5298,5299,5278
5298,52120,5299
5298,52119,52120
52119,52140,52120
52140,52141,52120
52140,52162,52141
52140,52161,52162
52161,52182,52162
52182,52183,52162
52182,52204,52183
52182,52203,52204
52203,52226,52204
52203,52225,52226
52225,52247,52226
52225,52246,52247
52246,52267,52247
52267,52268,52247
52267,52289,52268
52267,52288,52289
52288,52309,52289
52309,52310,52289
52309,52330,52310
52330,52331,52310
52330,52352,52331
52330,52351,52352
52351,52372,52352
52372,52373,52352
52372,52393,52373
52393,52394,52373
52393,52414,52394
52414,52415,52394
52414,52457,52415
52414,52456,52457
52456,52478,52457
52456,52477,52478
52477,52498,52478
52498,52499,52478
52498,52520,52499
52498,52519,52520
52519,52540,52520
52540,52541,52520
52540,52562,52541
52540,52561,52562
52561,52582,52562
52582,52583,52562
52582,52603,52583
52603,52604,52583
52603,52624,52604
52624,52625,52604
52624,52646,52625
52624,52645,52646
52645,52688,52646
52645,52687,52688
52687,52708,52688
52708,52709,52688
52708,52729,52709
52729,52730,52709
52729,52750,52730
52750,52751,52730
52750,52772,52751
52750,52771,52772
52771,52793,52772
52771,52792,52793
52792,52813,52793
52813,52814,52793
52813,52834,52814
52834,52835,52814
52834,52855,52835
52855,52856,52835
52855,52876,52856
52876,52877,52856
52876,52918,52877
52918,52919,52877
52918,52940,52919
52918,52939,52940
52939,52961,52940
52939,52960,52961
52960,52982,52961
52960,52981,52982
52981,521003,52982
52981,521002,521003
521002,521024,521003
521002,521023,521024
521023,521045,521024
521023,521044,521045
521044,521065,521045
521065,521066,521045
521065,521086,521066
521086,521087,521066
521086,521107,521087
521107,521108,521087
521086,521085,521107
521085,521106,521107
521085,521105,521106
521085,521084,521105
521084,521083,521105
521083,521104,521105
521083,521082,521104
521082,521103,521104
521082,521081,521103
521081,521102,521103
521082,521061,521081
521061,521060,521081
521060,521059,521081
521060,521038,521059
521060,521039,521038
521039,521018,521038
521018,521017,521038
521018,52997,521017
52997,52996,521017
52996,521016,521017
52996,52995,521016
52996,52974,52995
52996,52975,52974
52975,52954,52974
52954,52953,52974
52954,52933,52953
52954,52955,52933
52955,52934,52933
52934,52912,52933
52934,52913,52912
52913,52871,52912
52871,52870,52912
52871,52849,52870
52871,52850,52849
52850,52828,52849
52850,52829,52828
52829,52808,52828
52808,52807,52828
52808,52787,52807
52787,52786,52807
52787,52765,52786
52787,52766,52765
52766,52745,52765
52745,52744,52765
52745,52724,52744
52724,52723,52744
52724,52703,52723
52703,52702,52723
52703,52681,52702
52703,52682,52681
52682,52639,52681
52639,52638,52681
52639,52618,52638
52618,52617,52638
52618,52597,52617
52597,52596,52617
52597,52575,52596
52597,52576,52575
52576,52555,52575
52555,52554,52575
52555,52533,52554
52555,52534,52533
52534,52513,52533
52513,52512,52533
52513,52492,52512
52492,52491,52512
52492,52471,52491
52471,52470,52491
52471,52449,52470
52471,52450,52449
52450,52407,52449
52450,52408,52407
52408,52386,52407
52408,52387,52386
52387,52365,52386
52387,52366,52365
52366,52345,52365
52345,52344,52365
52345,52323,52344
52345,52324,52323
52324,52303,52323
52303,52302,52323
52303,52281,52302
52303,52282,52281
52282,52260,52281
52282,52261,52260
52261,52240,52260
52240,52239,52260
52240,52218,52239
52240,52219,52218
52219,52196,52218
52219,52197,52196
52197,52175,52196
52197,52176,52175
52176,52154,52175
52176,52155,52154
52155,52134,52154
52134,52133,52154
52134,52113,52133
52134,52114,52113
52114,5292,52113
52114,5293,5292
5293,5272,5292
5272,5271,5292
5272,5250,5271
5272,5251,5250
5251,5230,5250
5251,5231,5230
5231,5210,5230
5231,5211,5210
5231,5232,5211
5232,5212,5211
5232,5233,5212
5233,5213,5212
5233,5234,5213
5234,5214,5213
5234,5235,5214
5234,5255,5235
5255,5256,5235
5255,5277,5256
5255,5276,5277
5276,5297,5277
5297,5298,5277
5297,52119,5298
5297,52118,52119
52118,52139,52119
52139,52140,52119
52139,52161,52140
52139,52160,52161
52160,52181,52161
52181,52182,52161
52181,52203,52182
52181,52202,52203
52202,52224,52203
52224,52225,52203
52224,52246,52225
52224,52245,52246
52245,52266,52246
52266,52267,52246
52266,52288,52267
52266,52287,52288
52287,52308,52288
52308,52309,52288
52308,52329,52309
52329,52330,52309
52329,52351,52330
52329,52350,52351
52350,52371,52351
52371,52372,52351
52371,52392,52372
52392,52393,52372
52392,52414,52393
52392,52413,52414
52413,52455,52414
52455,52456,52414
52455,52477,52456
52455,52476,52477
52476,52497,52477
52497,52498,52477
52497,52519,52498
52497,52518,52519
52518,52539,52519
52539,52540,52519
52539,52561,52540
52539,52560,52561
52560,52581,52561
52581,52582,52561
52581,52603,52582
52581,52602,52603
52602,52623,52603
52623,52624,52603
52623,52644,52624
52644,52645,52624
52644,52687,52645
52644,52686,52687
52686,52707,52687
52707,52708,52687
52707,52729,52708
52707,52728,52729
52707,52727,52728
52727,52749,52728
52727,52748,52749
52748,52770,52749
52770,52750,52749
52770,52771,52750
52770,52792,52771
52770,52791,52792
52791,52812,52792
52812,52813,52792
52812,52833,52813
52833,52834,52813
52833,52855,52834
52833,52854,52855
52854,52876,52855
52854,52875,52876
52875,52917,52876
52917,52918,52876
52917,52939,52918
52917,52938,52939
52938,52959,52939
52959,52960,52939
52959,52981,52960
52959,52980,52981
52980,521002,52981
52980,521001,521002
521001,521022,521002
521022,521023,521002
521022,521043,521023
521043,521044,521023
521043,521064,521044
521064,521065,521044
521064,521086,521065
521064,521085,521086
521064,521084,521085
521064,521063,521084
521063,521062,521084
521062,521083,521084
521062,521061,521083
521061,521082,521083
521062,521041,521061
521041,521040,521061
521040,521060,521061
521040,521039,521060
521040,521018,521039
521040,521019,521018
521019,52997,521018
521019,52998,52997
52998,52976,52997
52976,52996,52997
52976,52975,52996
52976,52955,52975
52955,52954,52975
52976,52977,52955
52977,52956,52955
52956,52934,52955
52956,52935,52934
52935,52914,52934
52914,52913,52934
52914,52872,52913
52872,52871,52913
52872,52850,52871
52872,52851,52850
52851,52829,52850
52851,52830,52829
52830,52809,52829
52809,52808,52829
52809,52787,52808
52809,52788,52787
52788,52766,52787
52788,52767,52766
52767,52746,52766
52746,52745,52766
52746,52724,52745
52746,52725,52724
52725,52703,52724
52725,52704,52703
52704,52683,52703
52683,52682,52703
52683,52640,52682
52640,52639,52682
52640,52618,52639
52640,52619,52618
52619,52598,52618
52598,52597,52618
52598,52576,52597
52598,52577,52576
52577,52556,52576
52556,52555,52576
52556,52534,52555
52556,52535,52534
52535,52513,52534
52535,52514,52513
52514,52492,52513
52514,52493,52492
52493,52472,52492
52472,52471,52492
52472,52450,52471
52472,52451,52450
52451,52408,52450
52451,52409,52408
52409,52388,52408
52388,52387,52408
52388,52367,52387
52367,52366,52387
52367,52346,52366
52346,52345,52366
52346,52324,52345
52346,52325,52324
52325,52304,52324
52304,52303,52324
52304,52283,52303
52283,52282,52303
52283,52261,52282
52283,52262,52261
52262,52241,52261
52241,52240,52261
52241,52219,52240
52241,52220,52219
52220,52198,52219
52198,52197,52219
52198,52176,52197
52198,52177,52176
52177,52155,52176
52177,52156,52155
52156,52135,52155
52135,52134,52155
52135,52114,52134
52135,52115,52114
52115,5293,52114
52115,5294,5293
5294,5273,5293
5273,5272,5293
5273,5251,5272
5273,5252,5251
5252,5231,5251
5252,5232,5231
5252,5253,5232
5253,5233,5232
5253,5254,5233
5254,5234,5233
5254,5255,5234
5254,5276,5255
5254,5275,5276
5275,5296,5276
5296,5297,5276
5296,52118,5297
5296,52117,52118
52117,52138,52118
52138,52139,52118
52138,52160,52139
52138,52159,52160
52159,52180,52160
52180,52181,52160
52180,52201,52181
52201,52202,52181
52201,52224,52202
52201,52223,52224
52223,52245,52224
52223,52244,52245
52244,52265,52245
52265,52266,52245
52265,52287,52266
52265,52286,52287
52286,52307,52287
52307,52308,52287
52307,52328,52308
52328,52329,52308
52328,52350,52329
52328,52349,52350
52349,52370,52350
52370,52371,52350
52370,52392,52371
52370,52391,52392
52391,52413,52392
52391,52412,52413
52412,52454,52413
52454,52455,52413
52454,52476,52455
52454,52475,52476
52475,52496,52476
52496,52497,52476
52496,52518,52497
52496,52517,52518
52517,52539,52518
52517,52538,52539
52538,52560,52539
52538,52559,52560
52559,52580,52560
52580,52581,52560
52580,52602,52581
52580,52601,52602
52601,52622,52602
52622,52623,52602
52622,52644,52623
52622,52643,52644
52643,52686,52644
52643,52685,52686
52685,52706,52686
52706,52707,52686
52706,52727,52707
52706,52726,52727
52726,52748,52727
52726,52747,52748
52747,52768,52748
52768,52769,52748
52769,52770,52748
52769,52791,52770
52769,52790,52791
52790,52811,52791
52811,52812,52791
52811,52833,52812
52811,52832,52833
52832,52853,52833
52853,52854,52833
52853,52875,52854
52853,52874,52875
52874,52916,52875
52916,52917,52875
52916,52937,52917
52937,52938,52917
52937,52958,52938
52958,52959,52938
52958,52979,52959
52979,52980,52959
52979,521000,52980
521000,521001,52980
521000,521022,521001
521000,521021,521022
521021,521043,521022
521021,521042,521043
521042,521064,521043
521042,521063,521064
521042,521041,521063
521041,521062,521063
521042,521021,521041
521021,521020,521041
521020,521040,521041
521020,521019,521040
521020,52998,521019
521020,52999,52998
52999,52977,52998
52977,52976,52998
52999,52978,52977
52978,52957,52977
52957,52956,52977
52957,52936,52956
52936,52935,52956
52936,52914,52935
52936,52915,52914
52915,52873,52914
52873,52872,52914
52873,52852,52872
52852,52851,52872
52852,52830,52851
52852,52831,52830
52831,52809,52830
52831,52810,52809
52810,52789,52809
52789,52788,52809
52789,52768,52788
52768,52767,52788
52768,52747,52767
52747,52746,52767
52747,52725,52746
52747,52726,52725
52726,52704,52725
52726,52705,52704
52705,52684,52704
52684,52683,52704
52684,52641,52683
52641,52640,52683
52641,52619,52640
52641,52620,52619
52620,52599,52619
52599,52598,52619
52599,52577,52598
52599,52578,52577
52578,52557,52577
52557,52556,52577
52557,52535,52556
52557,52536,52535
52536,52515,52535
52515,52514,52535
52515,52493,52514
52515,52494,52493
52494,52473,52493
52473,52472,52493
52473,52451,52472
52473,52452,52451
52452,52409,52451
52452,52410,52409
52410,52389,52409
52389,52388,52409
52389,52367,52388
52389,52368,52367
52368,52347,52367
52347,52346,52367
52347,52325,52346
52347,52326,52325
52326,52305,52325
52305,52304,52325
52305,52284,52304
52284,52283,52304
52284,52262,52283
52284,52263,52262
52263,52242,52262
52242,52241,52262
52242,52220,52241
52242,52221,52220
52221,52199,52220
52199,52198,52220
52199,52178,52198
52178,52177,52198
52178,52157,52177
52157,52156,52177
52157,52136,52156
52136,52135,52156
52136,52115,52135
52136,52116,52115
52116,5294,52115
52116,5295,5294
5295,5274,5294
5274,5273,5294
5274,5252,5273
5274,5253,5252
5274,5275,5253
5275,5254,5253
5274,5295,5275
5295,5296,5275
5295,52117,5296
5295,52116,52117
52116,52137,52117
52137,52138,52117
52137,52159,52138
52137,52158,52159
52158,52179,52159
52179,52180,52159
52179,52200,52180
52200,52201,52180
52200,52222,52201
52222,52223,52201
52222,52244,52223
52222,52243,52244
52243,52264,52244
52264,52265,52244
52264,52286,52265
52264,52285,52286
52285,52307,52286
52285,52306,52307
52306,52327,52307
52327,52328,52307
52327,52349,52328
52327,52348,52349
52348,52369,52349
52369,52370,52349
52369,52390,52370
52390,52391,52370
52390,52412,52391
52390,52411,52412
52411,52454,52412
52411,52453,52454
52453,52475,52454
52453,52474,52475
52474,52495,52475
52495,52496,52475
52495,52517,52496
52495,52516,52517
52516,52537,52517
52537,52538,52517
52537,52559,52538
52537,52558,52559
52558,52579,52559
52579,52580,52559
52579,52601,52580
52579,52600,52601
52600,52621,52601
52621,52622,52601
52621,52643,52622
52621,52642,52643
52642,52685,52643
52642,52684,52685
52684,52705,52685
52705,52706,52685
52705,52726,52706
52642,52641,52684
52642,52620,52641
52642,52621,52620
52621,52600,52620
52600,52599,52620
52600,52578,52599
52600,52579,52578
52579,52558,52578
52558,52557,52578
52558,52536,52557
52558,52537,52536
52537,52516,52536
52516,52515,52536
52516,52494,52515
52516,52495,52494
52495,52474,52494
52474,52473,52494
52474,52452,52473
52474,52453,52452
52453,52410,52452
52453,52411,52410
52411,52390,52410
52390,52389,52410
52390,52369,52389
52369,52368,52389
52369,52348,52368
52348,52347,52368
52348,52326,52347
52348,52327,52326
52327,52306,52326
52306,52305,52326
52306,52285,52305
52285,52284,52305
52285,52263,52284
52285,52264,52263
52264,52243,52263
52243,52242,52263
52243,52221,52242
52243,52222,52221
52222,52199,52221
52222,52200,52199
52200,52178,52199
52200,52179,52178
52179,52158,52178
52158,52157,52178
52158,52137,52157
52137,52136,52157
52137,52116,52136
52789,52790,52768
52790,52769,52768
52789,52810,52790
52810,52811,52790
52810,52831,52811
52831,52832,52811
52831,52853,52832
52831,52852,52853
52852,52873,52853
52873,52874,52853
52873,52916,52874
52873,52915,52916
52915,52937,52916
52915,52936,52937
52936,52958,52937
52936,52957,52958
52957,52979,52958
52957,52978,52979
52978,52999,52979
52999,521000,52979
52999,521020,521000
521020,521021,521000
521407,521408,521178
52779,521389,521390
52665,52435,52434
52728,52749,52729
