id,x,y,z
1255,1.9844890830000002,4.269155979,2.652355671
1256,1.976360559,4.440811634,3.17686224
1257,1.977708697,4.601998329,3.668029785
1258,1.961869478,4.735237122,4.074261189
1259,1.8700799940000001,4.8637361530000005,4.475876808
1260,2.500171185,3.580617666,0.5530114770000001
1261,2.502670288,3.756805658,1.079352498
1262,2.547454119,3.912225962,1.555749536
1263,2.539649963,4.082305908,2.080219507
1264,2.53534627,4.241389275,2.5666403769999997
1265,2.546895504,4.398964882,3.050946236
1266,2.520551205,4.566301823,3.562842131
1267,2.547270536,4.679552078,3.905645132
1268,2.515423775,4.849005699,4.430212975
1269,3.03401351,3.5744173530000003,0.5248654485
1270,3.040892363,3.764803648,1.096832752
1271,3.042041302,3.9051194189999996,1.530946016
1272,3.035312414,4.069618225,2.038703918
1273,3.039351702,4.239551543999999,2.5569727419999997
1274,3.053198338,4.396589279,3.0459089280000002
1275,3.028998852,4.565934658,3.567649841
1276,3.0036103730000003,4.682980061,3.92605567
1277,3.023530483,4.855116367,4.437029362
1278,3.5017087460000003,3.5862655639999996,0.557169199
1279,3.5255713460000004,3.771683693,1.120026827
1280,3.538938046,3.9090163710000003,1.541403651
1281,3.503664732,4.077242851,2.061053991
1282,3.5539355280000002,4.233564854,2.535454273
1283,3.528756618,4.401678562,3.0596077439999996
1284,3.527092218,4.556898117,3.5385518069999997
1285,3.522680044,4.688680649,3.939176321
1286,3.531701565,4.854924202,4.440384865
1287,4.030192852,3.524806023,0.3800080419
1288,3.9781165119999997,3.665401697,0.7984169126
1289,3.990538597,3.8402693269999997,1.330011845
1290,3.9741711619999998,4.012317657,1.861785412
1291,4.017278671000001,4.161074162,2.3137176040000003
1292,4.003978252,4.334144115,2.8401713369999997
1293,4.000614166,4.496687412,3.3473010060000004
1294,4.0134038930000004,4.650519848,3.81836009
1295,3.962706327,4.854488373,4.436572075
1296,4.626724243,3.5977785589999995,0.5958101749
1297,4.525244236,3.7725398539999997,1.133694053
1298,4.401221752,3.9500455860000003,1.686774969
1299,4.575551033,4.11928606,2.1917872430000003
1300,4.5810551639999995,4.275109768,2.656466722
1301,4.588654041,4.444372177,3.182505369
1302,4.582825661,4.60021162,3.6623878480000003
1303,4.594944477,4.745114326,4.109454632
1304,4.638190269,4.8665628430000005,4.485771656
1305,0.0,3.409006357,0.019663589080000002
1306,0.5,3.409006357,0.019663589080000002
1307,1.0,3.409006357,0.019663589080000002
1308,1.5,3.409006357,0.019663589080000002
1309,2.0,3.409006357,0.019663589080000002
1310,2.5,3.409006357,0.019663589080000002
1311,3.0,3.409006357,0.019663589080000002
1312,3.5,3.409006357,0.019663589080000002
1313,4.0,3.409006357,0.019663589080000002
1314,4.5,3.409006357,0.019663589080000002
1315,5.0,3.409006357,0.019663589080000002
1316,5.5,3.409006357,0.019663589080000002
1317,6.0,3.409006357,0.019663589080000002
1318,6.5,3.409006357,0.019663589080000002
1319,7.0,3.409006357,0.019663589080000002
1320,7.5,3.409006357,0.019663589080000002
1321,8.0,3.409006357,0.019663589080000002
1322,8.5,3.409006357,0.019663589080000002
1323,9.0,3.409006357,0.019663589080000002
1324,9.5,3.409006357,0.019663589080000002
1325,10.0,3.409006357,0.019663589080000002
1326,10.5,3.409006357,0.019663589080000002
1327,11.0,3.409006357,0.019663589080000002
1328,11.5,3.409006357,0.019663589080000002
1329,12.0,3.409006357,0.019663589080000002
1330,12.5,3.409006357,0.019663589080000002
1331,13.0,3.409006357,0.019663589080000002
1332,13.5,3.409006357,0.019663589080000002
1333,14.0,3.409006357,0.019663589080000002
1334,14.5,3.409006357,0.019663589080000002
1335,15.0,3.409006357,0.019663589080000002
1336,15.5,3.409006357,0.019663589080000002
1337,16.0,3.409006357,0.019663589080000002
1338,16.5,3.409006357,0.019663589080000002
1339,17.0,3.409006357,0.019663589080000002
